year,habitat,quadrat,species,Color desc,diameter_cm,biomass_g
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.747
2023,Barren,216,Strongylocentrotus droebachiensis,pink,2,4.457
2023,Barren,216,Strongylocentrotus droebachiensis,pink,0.9,0.602
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.929
2023,Barren,216,Strongylocentrotus droebachiensis,green,2,4.162
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.12
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.464
2023,Barren,216,Strongylocentrotus droebachiensis,green,2,5.109
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.123
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.331
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.355
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.599
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.988
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.4,8.251
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.924
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.712
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.75
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.631
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.6,2.345
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.7,4.042
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.8,11.783
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.816
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.813
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.722
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.408
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.198
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.9,3.862
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.5,2.339
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.878
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,2.052
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.422
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.074
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.239
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.4,8.59
2023,Barren,216,Strongylocentrotus droebachiensis,pink,0.8,0.423
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.578
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.371
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.637
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.402
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.936
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.162
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.7,0.332
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.5,0.101
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.411
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.785
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.595
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,2.487
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.587
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.015
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.481
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.854
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.589
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,1.036
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.7,3.245
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.675
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.615
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,0.752
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.011
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.926
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.351
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.324
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.549
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.095
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.765
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.526
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.383
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1,0.59
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.515
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.767
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.278
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.004
2023,Barren,216,Strongylocentrotus droebachiensis,pink,0.9,0.482
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.475
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.378
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.5,0.064
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.498
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.25
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.764
2023,Barren,216,Strongylocentrotus pallidus,green,1.5,2.024
2023,Barren,216,Strongylocentrotus pallidus,green,2,4.632
2023,Barren,216,Strongylocentrotus pallidus,green,1.1,1.003
2023,Barren,216,Strongylocentrotus pallidus,green,1.1,0.768
2023,Barren,216,Strongylocentrotus pallidus,green,1.3,2.384
2023,Barren,216,Strongylocentrotus pallidus,green,1.3,1.394
2023,Barren,216,Strongylocentrotus pallidus,green,1.9,3.418
2023,Barren,216,Strongylocentrotus pallidus,green,2,4.468
2023,Barren,216,Strongylocentrotus pallidus,green,2.6,8.935
2023,Barren,216,Strongylocentrotus pallidus,green,2.4,7.24
2023,Barren,216,Strongylocentrotus pallidus,green,1.4,1.594
2023,Barren,216,Strongylocentrotus pallidus,green,2.1,4.054
2023,Barren,216,Strongylocentrotus pallidus,green,0.9,0.572
2023,Barren,216,Strongylocentrotus pallidus,green,1.4,1.853
2023,Barren,216,Strongylocentrotus pallidus,green,1.8,2.855
2023,Barren,216,Strongylocentrotus pallidus,green,2,3.069
2023,Barren,216,Strongylocentrotus pallidus,green,0.9,0.545
2023,Barren,216,Strongylocentrotus pallidus,green,1,0.563
2023,Barren,216,Strongylocentrotus pallidus,green,0.7,0.306
2023,Barren,216,Strongylocentrotus pallidus,green,0.7,0.295
2023,Barren,216,Strongylocentrotus pallidus,green,0.3,0.033
2023,Kelp,221,Strongylocentrotus droebachiensis,pink,5.1,53.683
2023,Kelp,221,Strongylocentrotus droebachiensis,green,6.1,72.712
2023,Kelp,221,Strongylocentrotus droebachiensis,green,5.1,45.098
2023,Kelp,221,Strongylocentrotus droebachiensis,green,5.8,74.054
2023,Kelp,221,Strongylocentrotus droebachiensis,green,5.8,74.649
2023,Kelp,221,Strongylocentrotus droebachiensis,green,5.9,81.253
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4.6,45.549
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4.4,40.838
2023,Kelp,221,Strongylocentrotus droebachiensis,green,3.6,21.594
2023,Kelp,221,Strongylocentrotus droebachiensis,green,3.8,31.427
2023,Kelp,221,Strongylocentrotus droebachiensis,green,3.2,17.334
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4.3,34.215
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4,29.953
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4.5,45.933
2023,Kelp,221,Strongylocentrotus droebachiensis,green,4.3,36.526
2023,Kelp,221,Strongylocentrotus droebachiensis,green,3.5,20.158
2023,Kelp,221,Strongylocentrotus pallidus,green,2.9,10.059
2023,Kelp,221,Strongylocentrotus pallidus,green,5.5,65.246
2023,Kelp,221,Strongylocentrotus pallidus,green,3.6,16.803
2023,Kelp,221,Strongylocentrotus pallidus,green,4.3,33.77
2023,Kelp,221,Strongylocentrotus pallidus,green,4.6,35.73
2023,Kelp,221,Strongylocentrotus pallidus,green,3,14.267
2023,Kelp,221,Strongylocentrotus pallidus,green,5.5,63.448
2023,Kelp,221,Strongylocentrotus pallidus,green,4.8,40.533
2023,Kelp,221,Strongylocentrotus pallidus,green,4.4,30.696
2023,Kelp,221,Strongylocentrotus pallidus,green,3.6,19.522
2023,Kelp,221,Strongylocentrotus pallidus,green,3.2,14.969
2023,Kelp,222,Strongylocentrotus pallidus,green,4.8,44.621
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,4.9,43.579
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,4.9,50.84
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,5.3,60.622
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.6,41.526
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.5,47.153
2023,Kelp,222,Strongylocentrotus droebachiensis,green,5.1,59.344
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.7,32.977
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.1,30.539
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.6,49.687
2023,Kelp,222,Strongylocentrotus droebachiensis,green,3.9,25.858
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,3.6,21.647
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.5,38.236
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.6,45.56
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,4.2,37.165
2023,Kelp,222,Strongylocentrotus droebachiensis,green,3.8,29.377
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4,35.245
2023,Kelp,222,Strongylocentrotus droebachiensis,green,1.9,4.365
2023,Kelp,222,Strongylocentrotus droebachiensis,green,3.9,23.448
2023,Kelp,222,Strongylocentrotus droebachiensis,green,5,62.895
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.8,48.885
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.4,46.287
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.4,46.212
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.5,40.478
2023,Kelp,222,Strongylocentrotus droebachiensis,pink,3.9,30.149
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.1,33.568
2023,Kelp,222,Strongylocentrotus droebachiensis,green,5.1,61.17
2023,Kelp,222,Strongylocentrotus droebachiensis,green,3.8,23.573
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.5,51.7
2023,Kelp,222,Strongylocentrotus droebachiensis,green,4.9,53.546
2023,Kelp,222,Strongylocentrotus pallidus,green,4.5,39.655
2023,Kelp,222,Strongylocentrotus pallidus,green,3.3,16.768
2023,Kelp,222,Strongylocentrotus pallidus,green,3.6,33.119
2023,Kelp,222,Strongylocentrotus pallidus,green,4.2,33.119
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.7,59.624
2023,Kelp,223,Strongylocentrotus droebachiensis,green,5.3,74.159
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.9,48.861
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.6,58.562
2023,Kelp,223,Strongylocentrotus droebachiensis,green,5,64.575
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.5,60.084
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.5,42.736
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.3,45.682
2023,Kelp,223,Strongylocentrotus droebachiensis,green,5.6,78.27
2023,Kelp,223,Strongylocentrotus droebachiensis,green,5.1,60.974
2023,Kelp,223,Strongylocentrotus droebachiensis,green,5,64.099
2023,Kelp,223,Strongylocentrotus droebachiensis,pink,3.4,22.542
2023,Kelp,223,Strongylocentrotus droebachiensis,green,2.9,11.411
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.5,25.1
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4,35.764
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.8,27.146
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.1,17.064
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.5,26.073
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.6,21.348
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.3,17.633
2023,Kelp,223,Strongylocentrotus droebachiensis,green,4.1,34.671
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.8,27.007
2023,Kelp,223,Strongylocentrotus droebachiensis,green,3.3,19.579
2023,Kelp,223,Strongylocentrotus pallidus,green,5.4,70.486
2023,Kelp,223,Strongylocentrotus pallidus,green,3.9,29.493
2023,Kelp,223,Strongylocentrotus pallidus,green,4,32.436
2023,Kelp,223,Strongylocentrotus pallidus,green,2.6,10.471
2023,Kelp,224,Strongylocentrotus droebachiensis,green,5.1,56.708
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.9,44.699
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.3,42.827
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.4,44.201
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.6,48.709
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.8,50.506
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.2,36.031
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.9,28.318
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.9,24.155
2023,Kelp,224,Strongylocentrotus droebachiensis,pink,4,31.632
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.9,37.078
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.6,24.43
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4,37.31
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.3,33.912
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.6,25.559
2023,Kelp,224,Strongylocentrotus droebachiensis,green,3.8,40.474
2023,Kelp,224,Strongylocentrotus droebachiensis,green,4.2,36.089
2023,Kelp,224,Strongylocentrotus pallidus,green,4.4,36.135
2023,Kelp,225,Strongylocentrotus pallidus,green,2.8,10.265
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4,39.123
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.7,40.285
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.3,48.508
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.6,62.257
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.2,35.573
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.1,33.27
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,31.892
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4,42.316
2023,Kelp,225,Strongylocentrotus droebachiensis,green,2.8,13.166
2023,Kelp,225,Strongylocentrotus droebachiensis,green,2.7,19.032
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,41.154
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.2,40.791
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.9,62.616
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,32.54
2023,Kelp,225,Strongylocentrotus droebachiensis,green,5.1,57.948
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.8,54.848
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.7,45.662
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.8,62.459
2023,Kelp,225,Strongylocentrotus droebachiensis,green,5,64.13
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.7,57.491
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.6,23.573
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,39.749
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.6,32.821
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.4,22.46
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3,15.37
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,3.2,20.597
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,3,24.286
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.4,62.912
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.2,34.909
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.2,43.419
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.8,30.93
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.1,39.795
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.2,19.579
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.8,35.4
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,2.7,13.219
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,4.2,40.627
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,3.2,17.696
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.4,51.066
2023,Kelp,225,Strongylocentrotus droebachiensis,green,5.1,80.259
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.5,48.119
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.9,56.665
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.8,30.155
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,36.434
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4,52.061
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.3,48.055
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.8,37.479
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.5,43.78
2023,Kelp,225,Strongylocentrotus droebachiensis,pink,3.4,22.077
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.1,33.135
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.5,45.308
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.3,48.843
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.9,61.038
2023,Kelp,225,Strongylocentrotus droebachiensis,green,4.3,43.007
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.6,30.514
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.9,31.597
2023,Kelp,225,Strongylocentrotus droebachiensis,green,3.6,25.948
2023,Kelp,225,Strongylocentrotus pallidus,green,4.1,36.316
2023,Kelp,225,Strongylocentrotus pallidus,green,4.4,47.532
2023,Kelp,225,Strongylocentrotus pallidus,green,4.1,35.78
2023,Kelp,225,Strongylocentrotus pallidus,green,4,24.157
2023,Kelp,225,Strongylocentrotus pallidus,green,2.2,7.449
2023,Kelp,225,Strongylocentrotus pallidus,green,2.1,4.608
2023,Kelp,225,Strongylocentrotus pallidus,green,3.5,25.52
2023,Kelp,225,Strongylocentrotus pallidus,green,3.8,29.399
2023,Kelp,225,Strongylocentrotus pallidus,green,2.9,11.258
2023,Kelp,225,Strongylocentrotus pallidus,green,3.8,23.597
2023,Kelp,225,Strongylocentrotus pallidus,green,2.8,12.593
2023,Kelp,225,Strongylocentrotus pallidus,green,2.6,9.455
2023,Kelp,225,Strongylocentrotus pallidus,green,4.5,46.755
2023,Kelp,225,Strongylocentrotus pallidus,green,3.8,26.782
2023,Kelp,225,Strongylocentrotus pallidus,green,3.6,23.074
2023,Kelp,226,Strongylocentrotus pallidus,green,0,0
2023,Kelp,226,Strongylocentrotus droebachiensis,,0,0
